6E,2850,IXR,3063,DEL,3093,,0,320
6E,2850,IXR,3063,PAT,3061,,0,320
6E,2850,JAI,3098,AMD,2994,,0,320
6E,2850,JAI,3098,BLR,3131,,0,320
6E,2850,JAI,3098,BOM,2997,,0,320
6E,2850,JAI,3098,CCU,3043,,0,320
6E,2850,JAI,3098,HYD,\N,,0,320
6E,2850,KTM,3125,DEL,3093,,0,320
6E,2850,LKO,3105,BLR,3131,,0,320
6E,2850,LKO,3105,BOM,2997,,0,320
6E,2850,LKO,3105,DEL,3093,,0,320
6E,2850,LKO,3105,PAT,3061,,0,320
6E,2850,MAA,3144,AMD,2994,,0,320
6E,2850,MAA,3144,BLR,3131,,0,320
6E,2850,MAA,3144,BOM,2997,,0,320
6E,2850,MAA,3144,CCU,3043,,0,320
6E,2850,MAA,3144,CJB,3135,,0,320
6E,2850,MAA,3144,COK,3136,,0,320
6E,2850,MAA,3144,DEL,3093,,0,320
6E,2850,MAA,3144,DXB,2188,,0,320
6E,2850,MAA,3144,HYD,\N,,0,320
6E,2850,MAA,3144,PNQ,3017,,0,320
6E,2850,MAA,3144,SIN,3316,,0,320
6E,2850,MAA,3144,TRV,3153,,0,320
6E,2850,MAA,3144,VTZ,3066,,0,320
6E,2850,MCT,2194,BOM,2997,,0,320
6E,2850,NAG,3015,BLR,3131,,0,320
6E,2850,NAG,3015,BOM,2997,,0,320
6E,2850,NAG,3015,CCU,3043,,0,320
6E,2850,NAG,3015,DEL,3093,,0,320
6E,2850,NAG,3015,IDR,3008,,0,320
6E,2850,NAG,3015,PNQ,3017,,0,320
6E,2850,PAT,3061,CCU,3043,,0,320
6E,2850,PAT,3061,DEL,3093,,0,320
6E,2850,PAT,3061,IXR,3063,,0,320
6E,2850,PAT,3061,LKO,3105,,0,320
6E,2850,PNQ,3017,AMD,2994,,0,320
6E,2850,PNQ,3017,BLR,3131,,0,320
6E,2850,PNQ,3017,CCU,3043,,0,320
6E,2850,PNQ,3017,DEL,3093,,0,320
6E,2850,PNQ,3017,HYD,\N,,0,320
6E,2850,PNQ,3017,MAA,3144,,0,320
6E,2850,PNQ,3017,NAG,3015,,0,320
6E,2850,RPR,3020,CCU,3043,,0,320
6E,2850,RPR,3020,DEL,3093,,0,320
6E,2850,RPR,3020,HYD,\N,,0,320
6E,2850,RPR,3020,IDR,3008,,0,320
6E,2850,SIN,3316,MAA,3144,,0,320
6E,2850,SXR,3112,BOM,2997,,0,320
6E,2850,SXR,3112,DEL,3093,,0,320
6E,2850,SXR,3112,IXJ,3100,,0,320
6E,2850,TRV,3153,BLR,3131,,0,320
6E,2850,TRV,3153,BOM,2997,,0,320
6E,2850,TRV,3153,COK,3136,,0,320
6E,2850,TRV,3153,DXB,2188,,0,320
6E,2850,TRV,3153,MAA,3144,,0,320
6E,2850,VNS,3084,DEL,3093,,0,320
6E,2850,VTZ,3066,BBI,3042,,0,320
6E,2850,VTZ,3066,BLR,3131,,0,320
6E,2850,VTZ,3066,HYD,\N,,0,320
6E,2850,VTZ,3066,MAA,3144,,0,320
6H,2954,ETH,1594,SDV,1605,,0,AT4
6H,2954,ETH,1594,TLV,1590,,0,320
6H,2954,FCO,1555,TLV,1590,,0,320
6H,2954,NCE,1354,TLV,1590,,0,320
6H,2954,SDV,1605,ETH,1594,,0,AT4
6H,2954,SXF,337,TLV,1590,,0,320
6H,2954,TBS,3973,TLV,1590,,0,320
6H,2954,TLV,1590,ETH,1594,,0,320
6H,2954,TLV,1590,FCO,1555,,0,320
6H,2954,TLV,1590,NCE,1354,,0,320
6H,2954,TLV,1590,SXF,337,,0,320
6H,2954,TLV,1590,TBS,3973,,0,320
6I,17095,CPH,609,SGD,619,,0,AT7
6I,17095,SGD,619,CPH,609,,0,AT7
6L,\N,YEV,54,YHI,68,,0,DHT
6L,\N,YEV,54,YPC,4244,,0,DHT
6L,\N,YEV,54,YSY,139,,0,DHT
6L,\N,YEV,54,YUB,145,,0,DHT
6L,\N,YEV,54,ZFM,206,,0,DHT
6L,\N,YHI,68,YEV,54,,0,DHT
6L,\N,YHI,68,YSY,139,,0,DHT
6L,\N,YPC,4244,YEV,54,,0,DHT
6L,\N,YSY,139,YEV,54,,0,DHT
6L,\N,YSY,139,YHI,68,,0,DHT
6L,\N,YUB,145,YEV,54,,0,DHT
6L,\N,ZFM,206,YEV,54,,0,DHT
6R,1340,DME,4029,KRR,2960,,0,738 73G
6R,1340,DME,4029,LED,2948,,0,738
6R,1340,DME,4029,MJZ,2925,,0,738
6R,1340,DME,4029,PYJ,6092,,0,TU5
6R,1340,IKT,2937,MJZ,2925,,0,738
6R,1340,IKT,2937,ULK,9026,,0,AN4
6R,1340,KJA,4374,MJZ,2925,,0,TU3
6R,1340,KRR,2960,DME,4029,,0,738 73G
6R,1340,KRR,2960,OVB,4078,,0,738
6R,1340,LED,2948,DME,4029,,0,738
6R,1340,LED,2948,OVB,4078,,0,738
6R,1340,MJZ,2925,DME,4029,,0,738
6R,1340,MJZ,2925,IKT,2937,,0,738
6R,1340,MJZ,2925,KJA,4374,,0,TU3
6R,1340,MJZ,2925,OVB,4078,,0,TU5 738
6R,1340,MJZ,2925,PYJ,6092,,0,AN4
6R,1340,MJZ,2925,YKS,2923,,0,TU3 AN4
6R,1340,OVB,4078,KRR,2960,,0,738
6R,1340,OVB,4078,LED,2948,,0,738
6R,1340,OVB,4078,MJZ,2925,,0,TU5 738
6R,1340,OVB,4078,PYJ,6092,,0,TU5
6R,1340,PYJ,6092,DME,4029,,0,TU5
6R,1340,PYJ,6092,MJZ,2925,,0,AN4
6R,1340,PYJ,6092,OVB,4078,,0,TU5
6R,1340,PYJ,6092,YKS,2923,,0,AN4
6R,1340,ULK,9026,IKT,2937,,0,AN4
6R,1340,ULK,9026,YKS,2923,,0,AN4
6R,1340,YKS,2923,MJZ,2925,,0,TU3 AN4
6R,1340,YKS,2923,PYJ,6092,,0,AN4
6R,1340,YKS,2923,ULK,9026,,0,AN4
6T,5813,AKY,3235,RGN,3239,,0,ATR
6T,5813,AKY,3235,SNW,3236,,0,ATR
6T,5813,HEH,3213,MDL,3222,,0,ATR
6T,5813,HEH,3213,RGN,3239,,0,ATR
6T,5813,KAW,6198,MGZ,3223,,0,ATR
6T,5813,MDL,3222,HEH,3213,,0,ATR
6T,5813,MDL,3222,NYU,3209,,0,ATR
6T,5813,MDL,3222,THL,3237,,0,ATR
6T,5813,MGZ,3223,KAW,6198,,0,ATR
6T,5813,MGZ,3223,TVY,6197,,0,ATR
6T,5813,NYU,3209,MDL,3222,,0,ATR
6T,5813,NYU,3209,RGN,3239,,0,ATR
6T,5813,RGN,3239,AKY,3235,,0,ATR
6T,5813,RGN,3239,HEH,3213,,0,ATR
6T,5813,RGN,3239,NYU,3209,,0,ATR
6T,5813,RGN,3239,SNW,3236,,0,ATR
6T,5813,RGN,3239,TVY,6197,,0,ATR
6T,5813,SNW,3236,AKY,3235,,0,ATR
6T,5813,SNW,3236,RGN,3239,,0,ATR
6T,5813,THL,3237,MDL,3222,,0,ATR
6T,5813,TVY,6197,MGZ,3223,,0,ATR
6T,5813,TVY,6197,RGN,3239,,0,ATR
6W,4805,DME,4029,RTW,4363,,0,YK2 E90
6W,4805,EVN,3964,RTW,4363,,0,YK2
6W,4805,MRV,2962,RTW,4363,,0,YK2
6W,4805,PRG,1587,RTW,4363,,0,E90
6W,4805,RTW,4363,DME,4029,,0,E90 YK2
6W,4805,RTW,4363,EVN,3964,,0,YK2
6W,4805,RTW,4363,MRV,2962,,0,YK2
6W,4805,RTW,4363,PRG,1587,,0,E90
6W,4805,RTW,4363,SVX,2975,,0,YK2
6W,4805,SVX,2975,RTW,4363,,0,YK2
6Y,11814,RIX,3953,TFS,1056,,0,320
6Y,11814,TFS,1056,RIX,3953,,0,320
7C,2994,BKK,3885,ICN,3930,,0,737
7C,2994,BKK,3885,PUS,2372,,0,737
7C,2994,CEB,4206,ICN,3930,,0,737
7C,2994,CEB,4206,PUS,2372,,0,737
7C,2994,CJJ,6008,CJU,2370,,0,737
7C,2994,CJU,2370,CJJ,6008,,0,737
7C,2994,CJU,2370,GMP,2378,,0,737
7C,2994,CJU,2370,PUS,2372,,0,737
7C,2994,FUK,2305,ICN,3930,,0,737
7C,2994,GMP,2378,CJU,2370,,0,737 738
7C,2994,GMP,2378,KIX,3992,,0,737
7C,2994,GMP,2378,NGO,3942,,0,737
7C,2994,GUM,2246,ICN,3930,,0,737
7C,2994,HKG,3077,ICN,3930,,0,737
7C,2994,ICN,3930,BKK,3885,,0,737
7C,2994,ICN,3930,CEB,4206,,0,737
7C,2994,ICN,3930,FUK,2305,,0,737
7C,2994,ICN,3930,GUM,2246,,0,737
7C,2994,ICN,3930,HKG,3077,,0,737
7C,2994,ICN,3930,KIX,3992,,0,737
7C,2994,ICN,3930,MNL,2397,,0,737
7C,2994,ICN,3930,NGO,3942,,0,737
7C,2994,ICN,3930,NRT,2279,,0,737
7C,2994,ICN,3930,TAO,3390,,0,737
7C,2994,KIX,3992,GMP,2378,,0,737
7C,2994,KIX,3992,ICN,3930,,0,737
7C,2994,MNL,2397,ICN,3930,,0,737
7C,2994,NGO,3942,GMP,2378,,0,737
7C,2994,NGO,3942,ICN,3930,,0,737
7C,2994,NRT,2279,ICN,3930,,0,737
7C,2994,PUS,2372,BKK,3885,,0,737
7C,2994,PUS,2372,CJU,2370,,0,737
7C,2994,TAO,3390,ICN,3930,,0,737
7E,563,GWT,410,HAM,342,,0,CNA
7E,563,HAM,342,GWT,410,,0,CNA
7F,2354,YAB,8225,YFB,55,,0,AT4
7F,2354,YAB,8225,YRB,128,,0,AT4
7F,2354,YBK,29,YRT,132,,0,AT4
7F,2354,YBK,29,YUT,147,,0,AT4
7F,2354,YCB,32,YCO,37,,0,AT7
7F,2354,YCB,32,YHK,69,,0,AT7
7F,2354,YCB,32,YZF,196,,0,AT7 73M
7F,2354,YCO,37,YCB,32,,0,AT7
7F,2354,YCO,37,YHI,68,,0,AT7
7F,2354,YCO,37,YZF,196,,0,AT7
7F,2354,YCS,5487,YRT,132,,0,AT4
7F,2354,YCS,5487,YZS,41,,0,AT4
7F,2354,YCY,40,YFB,55,,0,AT4
7F,2354,YCY,40,YIO,75,,0,AT4
7F,2354,YEG,49,YZF,196,,0,73M 737
7F,2354,YEK,50,YRT,132,,0,AT4
7F,2354,YEK,50,YXN,5534,,0,AT4
7F,2354,YEV,54,YVQ,155,,0,73M
7F,2354,YFB,55,YAB,8225,,0,AT4
7F,2354,YFB,55,YCY,40,,0,AT4
7F,2354,YFB,55,YGT,5495,,0,AT4
7F,2354,YFB,55,YLC,5509,Y,0,DHT
7F,2354,YFB,55,YOW,100,,0,73M
7F,2354,YFB,55,YRT,132,,0,73M
7F,2354,YFB,55,YTE,140,,0,AT4
7F,2354,YFB,55,YUX,148,,0,AT4
7F,2354,YFB,55,YVP,154,,0,73M
7F,2354,YFB,55,YXP,170,,0,AT4
7F,2354,YFS,60,YZF,196,,0,AT4 AT7
7F,2354,YGT,5495,YFB,55,,0,AT4
7F,2354,YGT,5495,YUX,148,,0,AT4
7F,2354,YHI,68,YCO,37,,0,AT7
7F,2354,YHK,69,YCB,32,,0,AT7
7F,2354,YHK,69,YYH,183,,0,AT7
7F,2354,YHY,72,YZF,196,,0,AT4 AT7
7F,2354,YIO,75,YCY,40,,0,AT4
7F,2354,YLC,5509,YFB,55,Y,0,DHT
7F,2354,YOW,100,YFB,55,,0,73M
7F,2354,YRB,128,YAB,8225,,0,AT4
7F,2354,YRT,132,YBK,29,,0,AT4
7F,2354,YRT,132,YCS,5487,,0,AT4
7F,2354,YRT,132,YEK,50,,0,AT4
7F,2354,YRT,132,YFB,55,,0,73M
7F,2354,YRT,132,YWG,160,,0,73M AT4
7F,2354,YRT,132,YXN,5534,,0,AT4
7F,2354,YRT,132,YZF,196,,0,73M
7F,2354,YTE,140,YFB,55,,0,AT4
7F,2354,YTE,140,YZS,41,,0,AT4
7F,2354,YUL,146,YVP,154,,0,73M
7F,2354,YUT,147,YBK,29,,0,AT4
7F,2354,YUX,148,YFB,55,,0,AT4
7F,2354,YUX,148,YGT,5495,,0,AT4
7F,2354,YVM,152,YXP,170,,0,AT4
7F,2354,YVP,154,YFB,55,,0,73M
7F,2354,YVP,154,YUL,146,,0,73M
7F,2354,YVQ,155,YEV,54,,0,73M
7F,2354,YVQ,155,YZF,196,,0,73M
7F,2354,YWG,160,YRT,132,,0,73M AT4
7F,2354,YXN,5534,YEK,50,,0,AT4
7F,2354,YXN,5534,YRT,132,,0,AT4
7F,2354,YXP,170,YFB,55,,0,AT4
7F,2354,YXP,170,YVM,152,,0,AT4
7F,2354,YYH,183,YHK,69,,0,AT7
7F,2354,YYH,183,YZF,196,,0,AT7
7F,2354,YZF,196,YCB,32,,0,73M AT7
7F,2354,YZF,196,YCO,37,,0,AT7
7F,2354,YZF,196,YEG,49,,0,73M 737
7F,2354,YZF,196,YFS,60,,0,AT4 AT7
7F,2354,YZF,196,YHK,69,,0,AT7 AT4
7F,2354,YZF,196,YHY,72,,0,AT4 AT7
7F,2354,YZF,196,YRT,132,,0,73M
7F,2354,YZF,196,YVQ,155,,0,73M
7F,2354,YZS,41,YCS,5487,,0,AT4
7F,2354,YZS,41,YTE,140,,0,AT4
7G,4388,FUK,2305,HND,2359,,0,320
7G,4388,HND,2359,FUK,2305,,0,320
7G,4388,HND,2359,KIX,3992,,0,320
7G,4388,HND,2359,KKJ,2311,,0,320
7G,4388,KIX,3992,HND,2359,,0,320
7G,4388,KKJ,2311,HND,2359,,0,320
7H,16726,ABL,7177,OTZ,3693,Y,0,CNC
7H,16726,ABL,7177,SHG,7117,Y,0,CNC
7H,16726,ADQ,3531,ANC,3774,,0,DH8 BE1
7H,16726,AIN,7220,ATK,6714,Y,0,CNC
7H,16726,AIN,7220,BRW,3571,Y,0,BE1 CNC
7H,16726,AKI,7217,KKI,9742,Y,0,CNA
7H,16726,AKI,7217,TLT,7218,Y,0,CNA
7H,16726,ANC,3774,ADQ,3531,,0,DH8 BE1
7H,16726,ANC,3774,ANI,5967,,0,BE1 DH8
7H,16726,ANC,3774,BET,3599,,0,DH8
7H,16726,ANC,3774,CDV,3610,,0,BE1
7H,16726,ANC,3774,ENA,3628,,0,BE1 DH8
7H,16726,ANC,3774,FAI,3832,,0,DH8 BE1
7H,16726,ANC,3774,HOM,3664,,0,BE1 DH8
7H,16726,ANC,3774,KSM,6718,,0,DH8
7H,16726,ANC,3774,UNK,7088,,0,DH8
